"Column0","smiles","targets"
31523,"CC(c1c2ccn(S(c3ccccc3)(=O)=O)c2cc(F)c1OC)O",0
31525,"CC(C)(C)N=C(c1cc(-c2ccc(C#N)cn2)n(-c2ccc(OC)nc2)n1)O",0
31529,"CC(c1cc(Oc2ccc(CS(N)(=O)=O)cc2)nc(C)n1)N",0
31530,"COc1cc(/C=C/C(N2C3CCC2CN(Cc2ccc(F)cc2)C3)=O)c(NC(=N)O)cc1Cl",0
31531,"c1cc(F)ccc1CCNCc1ccc(Oc2ccc(C(N)=O)nc2)cc1",0
31534,"CC(c1ccc(C(F)(F)F)nc1)n1c2c(c(COCc3ccccc3)n1)c(OC)nc(C)n2",0
31535,"COc1cc2c(cc1S(F)(=O)=O)CCN(C(C(F)(F)F)=O)CC2",0
31537,"CN(CC(F)(F)F)C(c1ccc(C(=O)O)cn1)=O",0
31538,"CC(C)(C)OC(N1CCN(c2cc3c(c(OC)c2)C(=O)N(C2CCC(O)=NC2=O)C3)CC1)=O",0
31542,"CC(C)c1ccccc1NC1=NCCS1",0
31544,"c1cc(C(=N)O)c(C(F)(F)F)cc1CN1CCNCC1",0
31545,"Cc1ccccc1CCC(N=C=S)=O",0
31550,"CC(C)C(c1nc(=Nc2ccc(C)c(-c3cc4cnc(C)cc4n(C)c3=O)c2)[nH]o1)O",0
31551,"CCCc1c(Cn2ccnc2-c2cccc(F)n2)nc(C)[nH]c1=N",0
31553,"CC(C)(C)OC(N1CCN(c2ccc([N+]([O-])=O)cc2CN)CC1)=O",0
31555,"c1cc(Cl)c(C(Nc2ccc(Cl)cc2)=O)cc1C(=N)O",0
31558,"CCc1c2ccc(F)cc2n(-c2nc(C3CCN(CC4CCOCC4)CC3)on2)n1",0
31559,"C[C@]1([C@H]2CC[C@@]3(C)[C@@H](CC[C@]3(c3ccccn3)O)[C@@H]2CN)CC[C@H](O)C[C@@H]1CO",0
31560,"C[C@H]1CN(Cc2cc(Cl)ccc2CC(=O)O)CCN1C(Cc1ccc(Cl)cc1)=O",0
31562,"COc1c(CF)cc(Cn2cnc(C(F)(F)F)c(Oc3cc(C#N)cc(Cl)c3)c2=O)nn1",0
31563,"Cc1c(-c2ccc(OC)c(-c3ccc(S(N)(=O)=O)cc3)c2)sc(C(O)=O)n1",0
31564,"C1CCN(c2cccc(C(N3CCCCC3c3cccnc3)=O)n2)CC1",0
31566,"C1CN(Cc2c3c(ccc2C(F)(F)F)[C@H](Oc2ccc4c(c2)OC[C@H]4CC(=O)O)CC3)CCOC1",0
31567,"COC1(c2ccc(C(F)(F)F)cc2CO)CCCCCC1",0
31569,"CCCc1ccc(-c2ccc(OCC)c(F)c2F)[te]1",0
31570,"C=CC1(O)CCCc2cc(NC(Cc3ccc(S(CC)(=O)=O)cc3)=O)ccc21",0
31572,"c1ccc(S(c2ccc(-c3cc(F)ccc3O)cc2F)(=O)=O)c(Cl)c1",0
31573,"CC(C)(C)OC(CC(C)(C)N1Cc2cc(Br)ccc2S1(=O)=O)=O",0
31574,"c1cc(Cl)c(C(=N)O)cc1-n1cc(C#N)c(=N)[nH]1",0
31577,"c1ccc2c(c1)CN(c1cc(NCCCN)c3cc(O)ccc3n1)CCS2(=O)=O",0
31578,"Cc1ccc2c(c1)CN(C1CCc3ccc(B4OC(C)(C)C(C)(C)O4)cc31)CC(C)(C)O2",0
31581,"CC(c1ccc(C(=N)O)cc1Nc1ccc(OCCOCCO)cc1)=O",0
31582,"C1Cc2ccncc2C2=NN(c3ccc(Cl)cc3)C(=O)CC2C1",0
31585,"COc1ccc(C(NCCO)=O)cc1/C=C/c1ccc(C(F)(F)F)cc1",0
31586,"CC(c1ccccc1)N(Cc1ccccc1)C(COc1ccc(C[C@@H](C(=O)O)OC)cc1)=O",0
31587,"Cc1ncc(C(CC2CC2)CN=C(c2c(Cl)cccc2Cl)O)cn1",0
31589,"Cc1c(C)nc(-c2ccccc2Cl)nc1N=c1c2cc(F)cnc2[nH][nH]1",0
31592,"CC(C)(C#N)c1cc(NC([C@@H]2CCCN2C2CCOCC2)=O)on1",0
31594,"Cc1ccc(O)c(C(=NCCCCN2CCc3cc(OC)c(OC)cc3C2)O)c1",0
31596,"CC(C)(C)OC(=NC1CCc2c(cnc(-n3c(=O)cnc4ccc(OC)nc43)n2)C1)O",0
31599,"CC(C)C(=NC1CCCN(C(c2ccc3c(c2)c2c(n3C)CCC(C3CCOCC3)C2)=O)C1)O",0
31602,"COc1ccc2c(c1)n(COCc1ccccc1)cn2",0
31605,"CC(CC(=NC1=C(C(=O)OC)CCCC1)O)c1nc(-c2ccc(O)cn2)no1",0
31606,"Cc1cc(OC)cc(C)c1S(N[C@H](CN1C(=O)c2ccccc2C1=O)C(=O)OC(C)(C)C)(=O)=O",0
31610,"Cc1ccc(S(N2C(C=O)CCC2c2ccc(F)cc2)(=O)=O)cc1",0
31611,"CN(CCc1ccccc1)C1CCc2c(cc(N)cn2)C1",0
31615,"COc1ccc(C(c2ccc3cccnc3c2N)=O)cc1",0
31617,"CN1CCC(Oc2ccc(Br)c(Br)c2)c2ccoc2C1",0
31619,"CC1(C)CC(Nc2nccc(-c3c[nH]c4cc(C=CC#N)ccc34)n2)CC(C)(C)N1",0
31620,"CN1Cc2ccccc2C(=O)c2c(Cl)c3cc(Br)ccc3nc21",0
31626,"CN(c1ccc(SC(F)(F)F)cc1F)C(=N)O",0
31628,"Cn1c(NCCO)c([N+]([O-])=O)c(Br)n1",0
31634,"C[C@@H](CNCCSCCCNC[C@@H](c1ccc(O)c2c1sc(O)n2)O)c1ccccc1",0
31638,"Cc1c(C(=Nn2cc(C=O)c3cc(F)ccc32)O)cnc(-c2ccccn2)n1",0
31639,"COC(C(c1ccccc1C=C(C(Cl)=O)Cl)=NOC)=O",0
31640,"Cc1cc(C23CCCN2CCC3)cnc1F",0
31641,"CCCc1c(CCO)nc(-c2ccc(C(F)(F)F)cc2)s1",0
31642,"Cn1c(C(F)(F)F)c(Cl)c(-c2c(F)cc(Cl)c(OC)c2N)n1",0
31643,"COCCN=C(c1cccc2c1[nH]c(=NCC1CCNCC1)[nH]2)O",0
31646,"c1cc2c(cc1Cl)OCC(CO)O2",0
31648,"c1ccc(C(c2cc(Cl)ccc2-n2c(CCl)nc(C(NCCO)=O)n2)=O)cc1",0
31651,"CC(C)c1c2ccccc2c(=O)n(-c2ccc(F)cc2)c1CO",0
31656,"C=CCc1ccc2c(c1Cl)COC2=O",0
31659,"CCOC(c1ccc(C(F)(F)F)nc1NN=C(N(C)CCOC)O)=O",0
31660,"c1cc(Cl)ccc1CN1CCN(C(n2ccc(C(O)=O)n2)=O)CC1",0
31662,"Cc1c(Oc2ccnc3cc(OCC(CO)O)c(OC)cc32)cc2cccnc2n1",0
31667,"Cc1cc(B2OC(C)(C)C(C)(C)O2)ccc1NC(C(F)(F)F)=O",0
31668,"CCNC(c1c(-c2ccc3c(c2)CCN(CCOC)C3)c(-c2cc(C(C)C)c(O)cc2O)on1)=O",0
31671,"C(C1=C(Br)S(=O)C=C1Br)=O",0
31672,"CCOc1cccc(OC)c1C1(C(=O)O)CC1",0
31675,"CC(c1c(Br)c(=O)n2cc(F)ccc2n1)O",0
31676,"Cn1c(Cc2cccc(Cl)c2)nc2cc(C(=O)O)ccc2c1=O",0
31678,"c1cc(-c2nc3ccsc3c(Nc3ccc(-c4c[nH]nc4)cc3)n2)cc(OCC(=O)O)c1",0
31679,"Cc1coc([C@@H](C)N=C(O)OC(C)(C)C)n1",0
31680,"CCc1c(N2CCC(n3c(C)c(Cl)c(C(F)(F)F)n3)C2=O)cnn1-c1ccc(F)cc1",0
31681,"CN1CCCc2c1cccc2-n1c(C(F)(F)F)c(C(=O)O)cn1",0
31683,"CON=C(COc1cc2c(cc1C#Cc1ccccc1)NC(=O)CC(c1cccc(C#N)c1)=N2)O",0
31685,"CC[C@H]1c2c(cc3c(n2)N2[C@H](C)CNC[C@H]2C3)CO1",0
31686,"C1CCOC(OCCOc2ccc(CC(=O)O)c3c2cco3)C1",0
31687,"c1c(CN)cc([N+]([O-])=O)c(Cl)c1F",0
31688,"CC(C)(C)OC(N1CCC2(CC1)CC1CNNC1=CN2)=O",0
31689,"CCn1c2c(C(F)(F)F)ccnc2n(-c2ccc(O)cc2)c1=O",0
31693,"c1cncc2c1c(OS(C(F)(F)F)(=O)=O)c(-c1nccc(N3CCOCC3)n1)o2",0
31695,"Cc1cccc(C#N)c1-c1ccc2c(c1)cc(N1CCOCC1)c(N)n2",0
31697,"CC(C)c1nc([C@H]2CC[C@H](C(=O)OC)CC2)no1",0
31699,"c1cc2c(cc1C#N)CC(N1CCN(CCc3ccc4c(c3)COC4=O)CC1=O)C2",0
31700,"CC(C)c1ccc(CCNS(c2cc(C#N)ccc2O)(=O)=O)c(NC(C(O)=O)=O)c1",0
31703,"Cc1cc(N)c2c(c1Oc1ccc(O)c(C(C)O)c1CO)CCC2",0
31704,"Cc1ccc(NC(Nc2ccc(-c3cc(C(NCCCC(=O)O)=O)on3)cc2)=O)cc1",0
31706,"Cn1cc(C(=Nc2cc(F)c(CC(=O)O)cc2Cl)O)c2cc(F)ccc21",0
31707,"c1cc2c(c(-c3cc(N4CCOCC4)cc(O)n3)c1)Oc1ccc(N3CCOCC3)cc1C2",0
31710,"CC[C@H](C)Nc1cc(C(=O)O)cc(-c2nnnn2CC)n1",0
31713,"CCCc1nc(I)c2n1CCNC2CCc1ccc(C(F)(F)F)cc1",0
31717,"CC(C)Nc1cc(Cl)ncc1-c1cn(C2CN(C)C2)nn1",0
31718,"CCOc1cc(F)ccc1-c1cc(Nc2cc(F)c(OC)c(N)c2)ncn1",0
31726,"CS(c1c2ccncc2n(Cc2nc3cc(Cl)ccc3n2C2CCC(F)(F)C2)n1)(=O)=O",0
31729,"c1cc(OCC(F)(F)F)ncc1C(CO)N=[N+]=[N-]",0
31731,"CC1CCNC(=O)c2cc3ccc(C(=O)O)cc3n21",0
31732,"c1cc2c(cc1-c1nnc(C(F)(F)F)o1)c(O)ncn2",0
31733,"CC12CC1COc1c2ccc(N)c1C(=O)OC",0
31737,"c1cc(-c2cc3n(c2)C(CCN=[N+]=[N-])CNC3=O)cc(Cl)c1",0
31739,"C[C@@H]1CN(c2ccc(OCc3ccccc3)cc2)C(=O)c2c(N)ncnc2O1",0
31741,"COC1CN(C(CCCCc2ccc3c(n2)NCCC3)=O)CCC1(CC(=O)O)O",0
31745,"COc1cncc2c1[C@]1(O)[C@H](O)[C@H](CN3CCCCC3)[C@@H](c3ccccc3)[C@]1(c1ccc(C#N)cc1)O2",0
31746,"CC(C(=N)O)Oc1cccc(Oc2ccccc2[N+]([O-])=O)c1",0
31747,"c1ccc(C2=CCCC(CN3CCN(c4ccccn4)CC3)C2)cc1",0
31749,"C1C2CN(c3ncc(CN=[N+]=[N-])cn3)CC12",0
31753,"CC(C)n1c(-c2cn3c(n2)-c2cc(C(O)=O)ncc2OCC3)ncn1",0
31755,"CC1CSC(=O)CN(C2CCCC2)C1=O",0
31758,"COCCOc1cc([N+]([O-])=O)c(C#N)cc1O",0
31761,"CCn1cc(C(=O)O)c(=O)c2cc(F)c(C)c(F)c21",0
31762,"Cc1nc(-c2ccc(N3CCC4(CC3)Cc3ccccc3C4=O)nn2)on1",0
31764,"Cc1cc(Cn2c3c(ccc(OC(C)C(F)(F)F)n3)nc2Cl)ccc1F",0
31766,"CC(C)CC(c1cc(-c2n[nH]nn2)c2cc(-c3ccncc3)ccc2n1)N",0
31767,"CNC(c1c(O)c2cc(-c3ccccc3)c(=O)n(Cc3ccccc3)c2cn1)=O",0
31768,"CS(Nc1cc(C(c2ccccc2)=O)ccc1N)(=O)=O",0
31771,"C[C@@H]([C@@H](c1ccc(O)c(NS(C)(=O)=O)c1)O)N",0
31774,"Cc1c2ccc(I)cc2ccn1",0
31775,"Cc1c(C=O)c(C)n(S(c2ccccc2)(=O)=O)c1-c1ccccc1",0
31778,"c1cc(C=C2CC3CCCN3C2)cc(F)c1",0
31781,"C(CC(CS(N1CCN(c2ccc(Cl)cc2)CC1)(=O)=O)N(C=O)O)c1cc(Cl)cnc1",0
31785,"CCN1CCCC(N=C(Cn2c(-c3ccc(Br)cc3)nc3cccnc32)O)C1",0
31786,"CC(C)(C)OC(N1CCOC(c2ccc(Cl)c(Cl)c2)C(CN)(OC)C1)=O",0
31787,"CCN(C)Cc1cc2c(F)cccc2nc1CN",0
31788,"CC1(C)C(C)(C)OB(c2ccc(CC(=N)O)nc2)O1",0
31792,"CCOC(c1c(N)c2c(ccs2)n1C)=O",0
31796,"c1ccc(C2(N3CCCCC3)CCC(=O)CC2)cc1",0
31802,"c1cc(OC(F)(F)F)ccc1N1CC2CN(c3ncc(C=O)cn3)CC2C1",0
31803,"Cn1c2ccc(Cl)cc2c2c(CBr)nn(-c3ccccc3)c(=O)c21",0
31807,"COc1ccc(Nc2nc3c(C4=CCN(S(C)(=O)=O)CC4)cccn3n2)cc1",0
31809,"c1ccc2c(c1)c1c(c(C(=N)O)cnc1N1CCCC3(C1)C(O)CN=C3O)[nH]2",0
31811,"CC(C)OC(N1CCC(n2c(C#N)c(C(C)O)cn2)CC1)=O",0
31812,"COC(c1ccc2c(c1)CCC(CCN)(C(=O)OC)C2)=O",0
31813,"CC(c1c(O)c(-c2ccc(C(C)(C)C)cc2)n(C)n1)=NN=C(c1ccc(C(=O)OC)c([N+]([O-])=O)c1)O",0
31815,"CC(C)(C)n1c(-c2ccc(OC)cc2)c(-c2nc(CCC(=O)O)cs2)cn1",0
31817,"CCOC(CC1(O)CCN(C(CCCCc2ccc3c(n2)NCCC3)=O)CC1OC)=O",0
31821,"C1CCN(C2CCc3c2cccc3O)CC1",0
31825,"CCc1c(Oc2ccc(C#N)cc2)c(OC)nn1CC(=N)O",0
31827,"CC1C(c2ccccc2)c2cccc(C(=NC)O)c2O1",0
31828,"C#CC(CCN(C)C(=O)OC(C)(C)C)(C(=O)OC)O",0
31831,"CCOC(c1cc2ccc(OCCC3CCCN3C)cc2[nH]1)=O",0
31832,"Cc1c2ccccc2n(S(c2ccccc2)(=O)=O)c1CC=O",0
31834,"COc1ccc(C=O)c2cc(C3OCCO3)nn21",0
31836,"c1ccc(Oc2ccc(-c3c4c(N)ncnn4c([C@H]4CC[C@H](CNCCO)CC4)n3)cc2)cc1",0
31837,"CC1(n2c3c(cnc(Cl)n3)nc2O)CCC(O)CC1",0
31843,"CC1CCc2c(C)c(O)c(C)c(C)c2OCCCCC(=O)O1",0
31846,"CN1CCOc2cccc3c2c1c1c(n3)CCCC1",0
31848,"c1cc(OC(F)F)c(OC2CC2)cc1Br",0
31849,"CCCn1cc2c(C3c4cc(C#N)ccc4N=C3O)nc(=NCCc3cccnc3)nc-2[nH]1",0
31852,"c1cc(CCNS(c2ccc(Cl)cc2)(=O)=O)cc(CC2CC(=O)C=C2O)c1",0
31853,"c1cc(C(=Nc2nc3c(s2)C[C@@H](N)CC3)O)cc(OCC(Nc2ccc(C#N)cc2)=O)c1",0
31855,"c1ccc2c(c1)-c1ccccc1C2COC(=NCCO)O",0
31858,"CC(C)C1(CCCO)CCN([C@@H](C)c2ccc(Cl)cc2)C(=O)O1",0
31862,"CC(C)(C)[Si](C)(C)OCCOCCOCCOS(C)(=O)=O",0
31864,"Cc1cc(C#N)ccc1N1CCCn2c3c(C=O)ccc(Cl)c3nc21",0
31865,"c1ccc(-c2cccc(S(Cl)(=O)=O)c2)cc1",0
31867,"CCOc1ccc(C(Nc2ccccc2N=C(c2cccc(C(=N)N)c2)O)=O)cc1",0
31868,"Cn1cc(-c2ccccc2Nc2ccc(C(F)(F)F)cc2)nc1CCO",0
31870,"CSc1ccc(C(=Nc2cccnc2C(=Nc2ccc(Cl)cn2)O)O)c(OCCN)c1",0
31871,"COc1cc(CN2CCC(CCO)(c3ccc(Cl)c(Cl)c3)C2)cc(OC)c1OC",0
31872,"C1CCN(C(Cn2c3cc(Cc4ccc(F)cc4)cnc3c(O)c(C(=NCCO)O)c2=O)=O)CC1",0
31875,"c1cc(C(=Nc2cccc(C(F)(F)F)c2)O)cc(B(O)O)c1",0
31876,"C1CN(c2cc(C#N)cc(F)c2)Cc2c1oc(-c1ncco1)n2",0
31877,"c1ccc(C(F)(F)F)c(-c2ccc3c(c2)C2=C(C(=O)C3=O)SCC3(CCNCC3)O2)c1",0
31881,"CC(Cc1ccccc1)c1cc(OC)c(OC)cc1C=O",0
31882,"Cc1ccc(S(N(C)c2ccc(Cl)cc2C#N)(=O)=O)cc1",0
31883,"COc1c2ccc(C(F)(F)F)nc2cc(C(=O)O)c1[N+]([O-])=O",0
31886,"C1Cc2ccc(CBr)nc2NC1",0
31887,"CN=C(c1cc2c(c(Sc3nc4ccc(Cl)cc4[nH]3)c1)[nH]c(O)n2)O",0
31888,"Cc1cc2c(O)cc(C(Cl)=O)cc2o1",0
31891,"COC(CCCC=CCI)=O",0
31892,"C=Cc1c(C)c2c(c(O)c1CC=C(C)C1CCCC1C(=O)O)C(=O)OC2",0
31894,"COc1cc2c(cc1Cl)c(CCC(=O)OC)no2",0
31896,"CC(C)(C)OC(c1cc2cc3c(cc2s1)CCCC3S(C)(=O)=O)=O",0
31897,"Cc1cccc(-n2c(=O)n(C)nn2)c1COc1ccc(-c2c(C)c(C(O)=O)n(C)n2)cc1C",0
31899,"CS(c1ccc2c(cc(CO)cn2)c1)(=O)=O",0
31900,"c1cc(OCCc2c(Cl)ncnc2O)ccc1CC(=O)O",0
31901,"c1c(Cl)c([N+]([O-])=O)c(Cl)nc1Cl",0
31906,"CCOc1c(C(c2cc(Cl)ccc2N)O)cccc1OC",0
31907,"c1ccc2c(c1)ccc(CCc1c(-c3ccc(C#N)nc3)n3c(c(N4CCOCC4)ccn3)n1)n2",0
31908,"CN1CCc2cc(CCn3ccc(OCc4ccccc4)cc3=O)ccc2C1",0
31909,"C1CCC(n2c3c(c(O)nc2=O)nc[nH]3)C1",0
31911,"CC(C)(C)c1nc(C(NC2CCCOc3cc(Br)ccc32)=O)no1",0
31912,"CCC1Cc2c(c(OCC)ccc2Br)C=N1",0
31913,"CCCCCCCCCCCCCNCCC(=N)O",0
31916,"Cn1c(N(C)S(C)(=O)=O)c2c(c(O)c1=O)C(=O)N(Cc1ccc(F)c(Cl)c1)CC2",0
31918,"Cc1cnc(NCCc2cccc(CN(C)C)c2)c(=O)n1CC(=O)O",0
31924,"COc1ccc2c(cccn2)c1CCN1CCC2(CC1)OCCO2",0
31926,"C1CC2CN(c3c(CO)c(C4(O)CC4)nc(Cl)n3)CC1O2",0
31927,"C1CCN=C(Nc2cc(Cl)ccc2CN2CCOCC2)C1",0
31928,"Cc1c(=O)c2ccccc2oc1OCc1ccc(CCCCO)cc1",0
31930,"C1CCC(CCC(=NC2(C(F)(F)F)C(O)=Nc3nc4ccccc4n32)O)C1",0
31931,"Cc1cccc(S(N2CCOc3ccc(N=C(c4c(Cl)cccc4Cl)O)nc32)(=O)=O)c1",0
31933,"COc1ccc(-c2c[nH]c3ncc(C#N)c-3n2)cc1OC",0
31934,"Cn1cc(-c2cncnc2Nc2cc(Cl)c3n(c2=O)C2(CCCCC2)NC3=O)cn1",0
31936,"CC(c1c[nH]c(=Nc2ccc(C(F)(F)F)cc2)cn1)N",0
31937,"CS(c1nc2cc(Cl)ncc2[nH]1)(=O)=O",0
31938,"CC1(C)CN(c2ccncc2)c2ccc(S(c3ccccc3)(=O)=O)cc2O1",0
31940,"COC(c1c(F)c(-c2ccccc2)[nH]c1Cl)=O",0
31941,"Cc1cc(F)c(Nc2ccnc3c2C(O)=Nc2cc(C(N4CCC(O)C4)=O)ccc2N3)cc1O",0
31943,"CN1c2ccc(Br)cc2CC1=O",0
31944,"CC1(c2ccccc2)C(=O)N(Nc2ccccc2)C(=NOC)S1",0
31945,"Cc1cc(S(O)(=O)=O)c(N)cc1Cl",0
31952,"Cc1c(Cc2ccccc2S(N2CCCC2)(=O)=O)c2c(n1C(C)C(=O)O)CC(C)(C)CC2=O",0
31954,"CC(CO)n1c(=O)c2cnc(SC)nc2[nH]1",0
31955,"CC(C)c1cccc(OC)c1Br",0
31956,"CC1(C)CC(Cn2c3ccc(-c4cnn(C5CCCCO5)c4)cc3cn2)CN1",0
31958,"c1cc(-c2cccc(S(N)(=O)=O)c2-c2n[nH]nn2)c2c(c1)[nH]c(=N)[nH]2",0
31961,"CO/N=C/C(=C1C(=O)N2C=CC=CC2=[N+]1Cc1cnc(Cl)s1)[O-]",0
31963,"Cc1cn2c(c3cc(N)ccc13)ncc(C(=O)O)c2=O",0
31967,"c1cc(OCC2CCOCC2)cc(S(c2ccc3c(c2)OC2CNCCC32)(=O)=O)c1",0
31968,"c1cc(COc2ccn(-c3ccc(N4CCC5(CCNC5)C4)nc3)c(=O)c2)ncc1Cl",0
31972,"c1cc(Cl)c(COc2ccc3c(c2)OCC(NCC2(C(=O)O)CC2)C3)c(Cl)c1",0
31973,"c1c(C(F)(F)F)cc(Cl)c(-n2c(N)c(-n3cncn3)cn2)c1Cl",0
31974,"c1c(CO)cc(Br)c2c1cc(Cl)o2",0
31976,"Cc1cc(N=C(c2c(CC=O)cnn2C)O)c(C)cc1Br",0
31977,"c1cc(=O)n(CCN2CCC(NCc3c(Cl)cc4c(n3)N=C(O)CS4)CC2)c2cnccc12",0
31978,"Cc1cc2c3c(I)cc(C(=O)OC)c(C)c3[nH]c2nc1",0
31982,"Cc1cnn2c1N(C)C(=O)C(NC(c1nc(Cc3ccccc3)[nH]n1)=O)CC2",0
31983,"C[C@@H]1CN(c2ccnc3c2nccn3)C[C@H](C(=O)O)O1",0
31985,"Cn1cc2c(n1)N(Cc1ccccc1)CCC2N",0
31986,"CCCCc1c(CCO)sc(-c2ccc(C(F)(F)F)cc2)n1",0
31988,"c1cc(C(F)(F)F)cc(N=C(Nc2ccc(-c3c4c(N)ncnc4n([C@H]4CCOC4)n3)cc2)O)c1",0
31989,"CC[C@@](CNS(CCCN=[N+]=[N-])(=O)=O)(c1ccc(F)c(OCC2CC2)c1)O",0
31990,"Cc1cc(C=O)cc(OCCN=c2cc[nH]cc2)c1",0
31992,"CC(C)n1c2cc3c(cc2c(-c2ccccc2)nc1=S)OCO3",0
31993,"c1cc(OC(F)(F)F)cc(S(Nc2cc(Cl)cnc2O)(=O)=O)c1",0
31994,"C(CCOc1ccc2c(c1)NC(O)=NCC2)CN1CCN(c2cccc3c2cccc3F)CC1",0
31995,"c1cc(-c2c(C(=N)O)c3n(n2)CCNC3)cc(Cl)c1",0
31997,"CCOC(c1ccc2cc(C(N)=O)[nH]c2c1)=O",0
31998,"CC1C(CCOS(C)(=O)=O)CCO1",0
31999,"COC(CCC(=NO)O)c1ccc(Cl)cc1",0
32002,"CC#CCOC1CCN(S(CC(CCCc2ncccn2)N(C=O)O)(=O)=O)CC1",0
32004,"Cc1cc(-c2cc(COS(C)(=O)=O)c(=O)n(CCCc3cccc(Cl)c3)n2)ccc1F",0
32010,"CC1Cn2c(c(SC3CCOC3)cn2)CN1C(=O)OC(C)(C)C",0
32011,"CN(C)CCCCCc1ccc(N(C)S(c2ccc(C(F)(F)F)cc2)(=O)=O)cc1",0
32012,"c1ccc2c(c1)c(-c1c(Cl)cnc(N[C@@H]3CCC[C@H](N4CCNCC4)C3)n1)c[nH]2",0
32014,"CN(C)S(NC12CCC(CC1)Cn1c(=O)c(O)c(C(=NCc3ccc(F)cc3)O)nc12)(=O)=O",0
32015,"Cn1c(-c2cc(O)nnc2)nnc1N(C)C(c1cc(-c2cccc(Cl)c2)on1)=O",0
32018,"CN1CCN(c2cc(S(n3cc(C(F)F)c4ccc(Cl)cc43)(=O)=O)ccc2OC)CC1",0
32019,"COc1ccc(C2(CCO)CCCC(O)=N2)c(OC)c1",0
32020,"CC1(C)C(F)(F)c2c(cccc2F)C(c2cnc3c(C#N)cnn3c2)=N1",0
32022,"CCCc1cc(-c2ccc(OC)c(C(F)(F)F)c2)nc(C#N)n1",0
32026,"c1ccc2c(c1)Cc1ccccc1C(=O)C2",0
32027,"C1CCN(CCn2cc(-c3ccc4c(cc[nH]4)c3)c(O)n2)CC1",0
32028,"CC(C)N1CCOc2c(F)cc(-c3c(F)cnc(Nc4cnn(C5CCN(C)CC5)c4)n3)cc21",0
32029,"CN1CC2(CCNCC2)c2cccnc21",0
32032,"CCC(N(Cc1ccc2ccccc2n1)c1cc(-c2n[nH]nn2)cc(F)c1)=O",0
32033,"CCc1nc2c(c3ccccc3[nH]c2=N)n1CCOCCNS(C)(=O)=O",0
32038,"CCc1cccn([C@@H]2CCN(C(c3cc(C(C)C)[nH]n3)=O)C2)c1=O",0
32039,"CCn1ccc(C(=NCc2ccc(Cl)cc2Cl)O)cc1=O",0
32041,"COC(c1cc(-c2ccc(F)c(F)c2)nnc1O)=O",0
32042,"c1c(CO)c(O)cc(Br)c1F",0
32044,"COC(C1CC1c1ccc(O)c(Cl)c1)=O",0
32047,"COCCOc1cnc2c(c3cc(Cl)ncc3[nH]2)c1I",0
32049,"C=C1CC(C)(C)Cc2ccc(Br)cc21",0
32050,"COCC(c1c(OCC(=O)O)c(Br)c(Br)s1)=O",0
32056,"CC(C)(C)OC(N1CCCC(CCCOS(C)(=O)=O)(F)C1)=O",0
32057,"CCOC(C(C)(C)Cc1cc(F)c(O)c(F)c1)=O",0
32061,"c1cc2cc(-c3[nH]c4cnccc4c(=O)n3)oc2c(C(=O)O)c1",0
32063,"COCCN(CCOC)C(c1c2c(c(O)nc3cc(Cl)ccc3c2=O)[nH]n1)=O",0
32065,"CC1(C)c2cc(Cl)ccc2C(=O)N1c1cc(NC2CN(S(C3CC3)(=O)=O)C2)cnc1",0
32066,"c1cc(F)c(C2(C(F)F)Cn3ccnc3C(N)=N2)cc1Br",0
32067,"Cc1cc(N(C)S(C)(=O)=O)ccc1-c1[nH]c(-c2ccc(F)cc2)c(-c2ccncc2)n1",0
32070,"CC(N(CCCN=c1[nH]c2ccc(F)nc2[nH]1)Cc1cc(Cl)cc(Cl)c1)=O",0
32071,"CCc1ccc(S(Cl)(=O)=O)cc1Cl",0
32074,"C[C@@H](c1nc2ccc(F)cc2n1-c1ccccc1)Nc1cc(=N)[nH]n(C)c1=O",0
32076,"CC(c1cc(C(C)(C)C)cc(Br)c1O)=O",0
32082,"C#CCC(=Nc1ccc2c(c1)c(CCCC(=NC)O)co2)O",0
32083,"CCN(CC)C(c1ccc2c(c1)Oc1c(cccc1O)C2C1CC2CCC(C1)N2)=O",0
32084,"CC1(C2Cc3cc(OCCCOC)c(OC)cc3-c3cc(=O)c(C(=O)O)cn32)CC1",0
32085,"CCCN=C(c1c(N)c2cccc(-c3ccc4c(cccn4)c3)c2nn1)O",0
32087,"CC(C1=NN(C(=O)OC(C)(C)C)C(=O)N(N=C(C)O)C1)O",0
32088,"CCCCNC(c1c(N)c2cccc(Br)c2nn1)=O",0
32090,"CC(c1ccc(C(F)(F)F)cc1)n1c2c(c(CC(F)F)n1)c(OC)nc(OC)n2",0
32091,"Cc1cc2c(ccc(C#N)c2C(F)(F)F)n1C(C)CS(C)(=O)=O",0
32093,"Cc1ccc(-c2nc(C(F)(F)F)on2)cc1C(=O)OC",0
32094,"Cn1c2cc(-c3ccccc3Cl)c3c(c2c(Br)c1C(=NCCO)O)C(=O)N=C3O",0
32098,"COCCOc1ccc(/C=C/C(=O)O)c(OCC2CCCCC2)c1",0
32100,"c1cc(CSc2nc(NCCO)c3ncc(=O)nc-3[nH]2)c(F)c(Cl)c1",0
32102,"Cn1c2cc3cc(OCCCC(N4CCCCC4)=O)ccc3[nH]c-2nc1=O",0
32103,"CC(C)c1cc2c(cc1CCl)OCO2",0
