,smiles,targets
49147,CCCCOc1nc(N)c2c(n1)n(CCNCCO)c(OC)n2,0.0
49148,CC1C=NN=C(O)C1c1ccccc1-n1ccnc1C,1.0
49149,Cc1cc2cc(Cn3cc(C(=NCc4c(C)cc(=N)[nH]c4C)O)c(C#N)n3)cc(C(=N)O)c2nc1,0.0
49150,c1cc(-c2ccc3c(C(N4CC(N)C4)=O)c[nH]c(=N)c3n2)cc(F)c1,0.0
49151,c1c(CC(CO)O)c(O)c(F)cc1[N+]([O-])=O,1.0
49152,CCOC(c1c(CS(Cc2cccc(N(C)S(C)(=O)=O)c2C(F)(F)F)(=O)=O)cccn1)=O,1.0
49153,CC1CN(C)C(C)CC1(C)c1cccc(OC)c1,0.0
49154,COc1c(C2=NN=C(O)CC2)cccc1O,0.0
49155,C(CCCS(c1ccc(Cl)cc1)=O)CCC(=NO)O,1.0
49156,Cc1ncc(-c2cccc(OC(F)(F)F)c2)c(NC2CCCC2)n1,1.0
49157,CC1Cc2c(cccc2[N+]([O-])=O)CN1CC1CC1,1.0
49158,CN(CCS(c1ccc2cc(Cl)ccc2c1)(=O)=O)C(C1CCN(c2ccncc2)CC1)=O,1.0
49159,Cn1cnc2c(cc(N3CCN4CCC3CC4)s2)c1=O,1.0
49160,CCOC(C(C#N)=C(N)N1CCCCC1)=O,0.0
49161,CC(=O)Oc1cc(Br)c2c(c1)nc(-c1ccc(OC(C)=O)c(F)c1)o2,1.0
49162,Cc1ccc2c(c1I)n(C)c(O)n2,0.0
49163,Cc1c(Br)c(NP(c2ccccc2)(c2ccccc2)=O)on1,1.0
49164,CS(=O)(=O)O[C@@H]1COC(c2ccccc2)O[C@@H]1[C@H](CNCc1ccccc1)N=[N+]=[N-],1.0
49165,CN(C)CN=c1[nH]c2cnccc2s1,1.0
49166,CCCc1cc(S)ccc1OCC(=O)OCC,0.0
49167,CN(C)c1ccc2c(CSCCCO)c(C=O)c(=O)n(Cc3ccccc3)c2c1,1.0
49168,CCC(c1cn(Cc2ccn3c(c2)cc(C(C)=O)c3-c2ccc(F)cc2)nn1)(C(F)(F)F)O,0.0
49169,CCCCCCc1n[nH]c(=NC(N(CC#C)C(C=O)COC)=O)s1,1.0
49170,CN1C2C(=O)N(C)C(COCc3ccccc3)(C1=O)SC(c1ccc(OC)cc1)S2,1.0
49171,C=C1C2CCC(C)(OC)C1CCC2(C)C,1.0
49172,CCOCC[C@H]1CN(C2=Nc3ccc(F)cc3Nc3c2cc(C)s3)CCN1,0.0
49173,COc1ccc2c(c1OC)nc(O)nc2O,1.0
49174,CCn1c(N)c(-c2ncc[nH]2)c(=O)c2ccc(C#CC(C)(CO)O)nc21,0.0
49175,CCN(Cc1cc(C(F)(F)F)ccc1-c1cc(CC(=O)O)ccc1OC)C(C(F)(F)F)=O,0.0
49176,CC1(C)C=C(C(F)(F)F)c2cc(Cl)c(OCCCO)cc2O1,1.0
49177,c1cc(N2CCN(c3nc4c(c(N5C[C@H](O)C[C@H]5C(=N)O)n3)S(=O)CC4)CC2)ccc1Cl,0.0
49178,CC(COC(N1CCCCC1)=O)c1cc2c(cc1[N+]([O-])=O)OCO2,0.0
49179,CCc1cc(-c2ccc(F)cc2)c(O)cc1OCCCCN,1.0
49180,CC1(Cc2ccccc2)CN(C)c2ccc(Br)cc21,0.0
49181,c1cc2c(cc1Cl)nc1c3cc(Cl)ccc3oc1n2,0.0
49182,c1c(CN)c(F)cc(F)c1Br,0.0
49183,C1CC(F)(F)CCC1CN1CCC(N)CC1,1.0
49184,c1ccc2c(c1)CCC1=C2SC2C1N=C(CCl)N=C2O,1.0
49185,c1cc(CNCCN2CCN=C2O)nc(-c2ccc(Oc3ccc(C#N)cc3C(F)(F)F)cc2)c1,1.0
49186,CC(C#N)Oc1cccc(Oc2ccccc2[N+]([O-])=O)c1,0.0
49187,CC(C)N1CC(F)(F)C(=O)N(C)c2cnc(Nc3ccc(C(=NC)O)cc3OC)nc21,0.0
49188,Cc1nc(CC(C(=O)O)n2cc(OC)c(-c3cc(Cl)ccc3C#N)cc2=O)no1,0.0
49189,Cc1c(CCl)oc2ccc(Br)c(OC)c12,1.0
49190,Cn1c(SC)nn(C(=NS(c2c(C(=O)OC)cccc2Cl)(=O)=O)O)c1=O,1.0
49191,c1cc(C#N)c(OC(F)F)cc1CCN1CCN(CCc2ccc3c(c2)COC3=O)CC1,0.0
49192,COCc1nc(I)c2n1CCNC2CCc1ccc(C(F)(F)F)cc1,0.0
49193,c1c(Br)c(N)c(C=O)c(C(F)(F)F)n1,1.0
49194,CC(C)c1ccc(N(CCCO)C(C2CCCc3ccccc32)=O)cc1,1.0
49195,COc1ccc(S(N2Cc3cccc([N+]([O-])=O)c3-c3c2ccs3)(=O)=O)cc1,1.0
49196,Cn1c2ccccc2cc(-c2c(Cl)ccc(N)c2Cl)c1=O,0.0
49197,CCc1c(Cl)nc(C(NC2CCN(c3cccc(C(=O)OC)c3)CC2)=O)[nH]1,1.0
49198,c1ccc(-n2c3c(c(C(=O)O)n2)Cc2ccccc2-3)cc1,0.0
49199,Cc1cccc(C(=O)O)c1Nc1ccnc2cc(Cl)ccc12,1.0
49200,CC(C)c1nc2c([nH]1)C(=O)C(=O)c1cc(F)ccc1-2,1.0
49201,CCOc1c(-c2nc3c(c(O)n2)nn(C)c3-c2ccc(N(C)C)nc2)cc(C(C)=O)cn1,1.0
49202,c1ccc(COCc2nc(=O)c3cnc(I)n3[nH]2)cc1,0.0
49203,CCn1c(=O)c2c(C)c(C3=NCCO3)sc2[nH]c1=O,0.0
49204,COCCc1nc2c(c3ccccc3[nH]c2=N)n1CCCCN=C(c1cc2ccccc2cn1)O,0.0
49205,CC(C)(C#N)c1ccc(N=c2c(CNC)c[nH]c3ccc(Cl)nc32)cc1,0.0
49206,CCCSc1nc(N(C)C2CC2c2ccccc2)c2c(n1)n(C1CC(O)C(O)C1O)nn2,0.0
49207,C1CCN(C([C@@H]2C[C@@H](O)CN2c2nc3c(c(N=c4cc(C5CCCC5)[nH][nH]4)n2)CCC3)=O)CC1,0.0
49208,CC(C)CS(CC(C)(c1nc2cc(Cl)c(Cl)cc2n1C)O)(=O)=O,1.0
49209,c1ccc(C(C(C[C@@H](C(=O)O)N)C(=O)O)=O)c(CCc2c[nH]c3c2c(O)nc(=N)[nH]3)c1,1.0
49210,c1cc(-c2ccc(C=NN=c3c(Nc4ccc(F)c(Cl)c4)nc4c([nH]3)non4)o2)cc([N+]([O-])=O)c1,1.0
49211,CN(c1cc(C(=O)O)cc(N2CCC(c3ccccc3)C2)c1)S(C)(=O)=O,1.0
49212,COc1c2c(c(O)c3c1nccn3)C(=O)N(Cc1ccc(F)cc1)C2,0.0
49213,c1cc(F)c2cc(-c3c(CC(CO)O)ccc(Cl)n3)[nH]c2c1,0.0
49214,c1cc(-c2n[nH]nn2)c(Nc2ccc(C(F)(F)F)cc2)c(F)c1,0.0
49215,Cc1ccc(N2C(C)C(C)=C(CCl)C2=S(=O)=O)cc1,1.0
49216,Cc1cc(C)c(Nc2c(S(c3ccc(C#N)cc3)(=O)=O)cnc(C)n2)c(C)c1,0.0
49217,CC(C1=C(CCN(C)C)Cc2ccccc21)C(=NCCOS(C)(=O)=O)O,0.0
49218,c1c(Br)cc2c(c1C(F)(F)F)sc(CN)n2,0.0
49219,c1cc(Cl)cc(Nc2c3cc(CN(CCO)CCO)[nH]c3ncn2)c1,0.0
49220,CCn1c2cccnc2n(-c2ccc(Oc3nc4ccccc4n3C)cc2)c1=O,1.0
49221,CCS(N1CC=C(c2cnc(N)c(-c3nc4ccccn4n3)n2)CC1)(=O)=O,0.0
49222,c1ccc(C2(CCC(=O)O)CCC2)cc1,0.0
49223,CC(C)(C)OC(N(C)C1CN(c2c(=NN)[nH]c3c(Cl)c(Cl)cnc3n2)C1)=O,0.0
49224,Cc1cc(C)c2c(c1)nc(O)n2CC(N(C)C)=O,0.0
49225,CCC(CC)(/C=C/C[C@H](C)C1=CCC2[C@@H](O)CCC[C@]12C)O,1.0
49226,CC(C#Cc1cc2c(cc1F)OCCn1c(C(=NC)O)c(C(=N)O)nc1-2)(CO)O,0.0
49227,C=CC[Si](C)(C)C1=C(CCC[SiH2]C(OC)OC)C=CC1,1.0
49228,CCc1ccc(C2(N)NC=C(F)C(=Nc3ccc4c(c3)OCCO4)N2)cc1,1.0
49229,Cc1cc2c(cc1Cl)C(=O)CC(C(=O)OC)=N2,1.0
49230,c1cc2c(cc1CO)cc(I)[nH]2,0.0
49231,Cc1cc(C)n(-c2nc(Cl)cc(-n3cccn3)n2)n1,1.0
49232,CC(C)[C@H](C(=N)O)Nc1ncc(C(=N)O)c(Nc2cc(C)cs2)n1,1.0
49233,CC(C)(c1cc(CBr)c(F)cc1Cl)S(C)(=O)=O,0.0
49234,CC(C1(C(=O)O)C=CC(COC2CCNCC2)=CC1)=O,1.0
49235,COC(c1ccc(Cn2ccc3cc(N4CCC5(CCNC5)CC4)cnc32)cc1)=O,0.0
49236,CNC(c1ccc(C(=Nc2ccc(C[C@@H](CO)NC[C@@H](COc3ccccc3)O)cc2)O)cc1)=O,0.0
49237,CCOC(Cc1c(C)c2c(c(N=C(C(C)(C)C)O)c1C)N(C(C)=O)CC2)=O,1.0
49238,c1ccc2cc(C(Nc3ccc(C=CC(=NO)O)cc3)=O)ccc2c1,0.0
49239,CC(c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)N(C(=NC)S)O,1.0
49240,Cn1c2cc(Cl)ccc2c(-c2cnc3c(c(C(=NC4CCCC(O)C4)O)c[nH]3)n2)n1,0.0
49241,c1ccc(CN2CC(CN=[N+]=[N-])C(O)C2)cc1,0.0
49242,c1cc(F)c(N)cc1OCc1c(OCCN2CCOC2=O)ccc(F)c1F,1.0
49243,COc1cccc(CC(=Nc2c3ccccc3cnn2)O)c1,0.0
49244,CC(C)[C@@H](C(N1CCC[C@H]1c1ncc(-c2ccccc2)[nH]1)=O)N=C(O)OC,1.0
49245,c1c(N)cc(Cl)c(Oc2cc(C34CC(C3)C4)c(Cl)nn2)c1Cl,1.0
49246,Cc1c(COc2cc(C(=NCC(C(F)(F)F)O)O)n(C)n2)c(-c2ccc(F)cc2)no1,0.0
49247,c1cc(Br)c2c(c1)N(C(C1(CO)CC1)=O)CCC2,0.0
49248,CCOC(N1CCCCN1C(=Nc1cc(OC(C)C)c(Cl)cc1F)S)=O,1.0
49249,CCC(c1ccc(Cl)c2c1n1c(n2)N(c2ccc(OC)nc2C)CCC1)O,0.0
49250,c1ccnc(-c2c(-c3ccnc4cc(OCCN5CCOCC5)ccc34)c3n(n2)CCC3)c1,1.0
49251,CCCCC(CC)COC(CCS(c1c(OCc2ccccc2)ccc(F)n1)(=O)=O)=O,0.0
49252,CCCc1c(Cc2ccnn2-c2c(F)cccn2)ncn2cnc(C)c12,0.0
49253,c1cc(C=O)c(Nc2ccc3c(c2)nsn3)nc1,1.0
49254,CC(CC(C)(C)C)c1ccc(CN)cc1,1.0
49255,CS(=O)(=O)OCCc1cccc(C(c2cnn(-c3ccc(F)cc3)c2N)=O)c1,0.0
49256,c1cc(C2(O)CCNCC2)c(Cl)cc1Cl,1.0
49257,CN1C(=O)C(c2cccc(Br)c2)(c2ccc(OC(F)F)c(C3CC3)c2)NC1=N,0.0
49258,c1cc(C(c2ccc(Cl)cc2)O)ccc1Cn1ccnc1,1.0
49259,CC(C)C[C@H]1C(O)=N[C@@H](CC2CC2)CN1,1.0
49260,CN1CCCC1CCN=c1[nH]c(C2(c3ccc(Cl)cc3)CCOCC2)cs1,0.0
49261,CC(C)=CCC[C@]1(C)[C@@H](OCOC)C[C@]2(CC=C(C)C)C(OC)=CC(=O)[C@H]1C2=O,1.0
49262,CCC(C(CCCCCl)NC(c1ccc(C)cc1)=O)=O,1.0
49263,CS(c1ccccc1-c1cc2cccc(F)c2nc1CN=[N+]=[N-])(=O)=O,0.0
49264,C=CCC1(C)c2c(c(N3CCOCC3)nc(Cl)n2)N(C)C1=O,1.0
49265,COc1ccc(-n2cnnn2)cc1C(Cl)=O,0.0
49266,CC(C)(CC(CNc1cccc2c1ccc(=N)[nH]2)(C(F)(F)F)O)c1cc(F)ccc1OC,0.0
49267,Cc1c(CCC(=O)O)nc(-c2ccccc2)o1,1.0
49268,Cc1nnnn1-c1ccc(/C(=C\CC2CCCC2)C(=O)O)cc1C(F)(F)F,0.0
49269,c1cc(F)cc(N(Cc2ccc(-c3nnc(C(F)(F)F)o3)cc2)C(N2CCS(=O)(=O)CC2)=O)c1,0.0
49270,CN=C(c1ccc(Nc2ncc3c(n2)N(C2CCCC2)CC(F)(F)C(=O)N3C)c(F)c1)O,0.0
49271,c1cc(C(F)(F)F)ccc1C(CC(F)(F)F)n1c2c(c(C(F)F)n1)c(O)nc(=O)[nH]2,0.0
49272,C=Cc1cnc(C)c(OC(C)=O)c1CSC(C)=O,1.0
49273,CC(C)=C1C(=O)N(c2cc([N+]([O-])=O)c(C(=O)O)c(OC)c2F)C(=O)O1,1.0
49274,c1ccc2c(c1)=CC=CC1=C(C#N)C=CCC=21,1.0
49275,CC(C)(c1ccccc1)N=C(c1cnc(-c2cccnn2)nc1O)O,1.0
49276,CCCC(=O)OCCC(C)CCCC(C)C,1.0
49277,CCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(C)C2,0.0
49278,CS(c1cccc2c1c1c(cc(Br)cn1)[nH]2)(=O)=O,0.0
49279,CCOc1ccccc1-c1c(OC)c2c(c(=NN=Cc3ccc(OC)c(O)c3)[nH]cn2)s1,1.0
49280,CC(C(=O)O)Oc1cc(-n2c(=O)n3c(n2)CCCC3)c(Cl)cc1Cl,1.0
49281,COc1ccccc1CN=c1ccc2cc(NC(C3CC3)=O)ccc2[nH]1,1.0
49282,Cc1cc(Nc2nc(=N[C@@H]3CCCNC3)c3cccn3[nH]2)sn1,1.0
49283,Cc1ccc(-c2cc(C(=NCc3ccc(C)[n+]([O-])c3)O)cc(S(C)(=O)=O)c2)cc1,0.0
49284,c1cc(CF)c(Oc2ccc(COC3CCOCC3)cc2)cc1C#N,0.0
49285,CCCc1cc2c(ccc(C#N)c2C(F)(F)F)n1Cc1ccc(C#N)o1,0.0
49286,Cn1c2cc(-c3ccc(O)c(C(F)(F)F)c3)nc(C#N)c2nn1,0.0
49287,c1ccc(C(=NC(N2c3ccccc3C(C(c3ccco3)=O)C2=O)=O)O)cc1,1.0
49288,CC(C)(C)OC(CN1Cc2ccc(-c3c(N)cnc(Cl)n3)cc2C1=O)=O,1.0
49289,CCN(C)C(c1cc(-c2ccc(O)cn2)n(-c2ccc(OC)nn2)n1)=O,0.0
49290,c1cc(CN2CCOCC2)cc(COc2cccc3c2CN(C2CCC(O)=NC2=O)C3=O)c1,0.0
49291,Cc1c(CNCCO)cncc1-c1ccc2c(c1)c(-c1[nH]c3ccccc3n1)n[nH]2,0.0
49292,c1ccc(OC(F)(F)F)c(C2(Nc3ncc(-c4nnc(C(F)(F)F)o4)cn3)CCC2)c1,0.0
49293,CC(C)(C)C(CC(C(Cl)(F)F)=O)=O,1.0
49294,CC(C)(C)NC(c1ccc(Nc2c(C(=N)O)cnc(N3CC[C@H](N=C(O)OC(C)(C)C)C3)n2)cc1)=O,0.0
49295,c1cc(O)c(N)cc1-c1c(Cl)cc(C(F)(F)F)cn1,0.0
49296,CC(C)N=C(N=C(N=C(O)OC)OC)O,1.0
49297,C1CN(c2ccc(F)c(F)c2)c2nc(=Nc3ccc(-n4cc(Cl)nc4)cc3)[nH]n2C1,0.0
49298,CC1(C)C(C)(C)OB(c2cc3c(c(Cl)c2)N=C(O)C3)O1,0.0
49299,CCOCn1c2cccc(C(NC3CC3)=O)c2cc1-c1c(Cl)cnc(N[C@@H]2CCC[C@@H]2O)n1,1.0
49300,COc1c(Br)ccc(C2=NOCC(c3csc4ccccc34)N2)n1,0.0
49301,C1CCC(C2=NC(=O)C3(CCN(S(c4cccc(Cl)c4)(=O)=O)CC3)N2)CC1,1.0
49302,Cc1cc(-c2nnn(C)n2)cc(C)c1OCCCBr,0.0
49303,CC(C)(CN1CCC(CN(Cc2ccccc2)Cc2ccccc2)CC1)CO,0.0
49304,COC(Cc1cccc(OCCCOc2ccc(C(c3ccccc3)=O)cc2)c1)C(=O)O,0.0
49305,Cc1cc(=N)[nH]c(C)c1CN=C(c1cnn(Cc2ccc3c(c2)cc(Cl)cn3)c1C#N)O,0.0
49306,c1ccc(CN2CCC(CN=C(c3cnn(Cc4ccc(S(N)(=O)=O)cc4)n3)O)CC2)cc1,1.0
49307,CC(C)(C)OC(=NC(CO)C(C)(C)OC)O,0.0
49308,C1CCC(Cc2c(Br)sc(C#N)n2)CC1,0.0
49309,Cc1ccccc1-c1ccncc1N(C)C(c1cc(C(F)(F)F)cc(N)c1)=O,0.0
49310,COCCNC12CC(n3cc(I)nc3C3CC3)(C1)C2,1.0
49311,CN(c1ccc(F)c(N)c1)c1ccc2c(n1)sc(N=C(C1CC1)O)n2,1.0
49312,CC(C)(C)[Si](C)(C)Oc1cc(Br)c2cn[nH]c2c1,1.0
49313,c1cc(COCC2CCn3cc([N+]([O-])=O)nc3O2)cc(I)c1,0.0
49314,C[C@H](COc1cc(-c2cnn(C)c2)cc(Nc2ncc3cc(C#C[Si](C)(C)C)ccc3n2)c1)N,1.0
49315,CC1(C)[C@@H]2CC[C@]1(CSCc1ccccc1)[C@H](N1CCOCC1)C2,0.0
49316,C1CN(CC(F)F)CCC12N=C(O)c1c(Cl)cc(Br)c(=O)n12,1.0
49317,CC(C)(C)OC(=NC(C)(C)CC(C(=O)O)N)O,0.0
49318,Cc1c(-c2ccc(N(C(C)=O)C(c3c(F)cccc3F)=O)s2)cn(-c2nccs2)n1,0.0
49319,CCOc1ccc(C(CBr)=O)cc1-c1nc2c(C)cccc2c(O)n1,0.0
49320,c1cc(F)c(C#N)cc1CCN1CCN(CC(c2ccc3c(c2)COC3=O)F)CC1=O,0.0
49321,C1CC(OC2N=C(Cl)C=CN2[N+]([O-])=O)C1,1.0
49322,c1cc2c(cc1C(C(CO)O)F)COC2=O,0.0
49323,CC1(C)C=C(I)C2(C1)OCCO2,1.0
49324,CCCCCn1c2c(c(=O)n3c(Cc4cccc(Br)c4)nnc13)nc[nH]2,0.0
49325,CC(C)S(c1ccc(NC(CCCc2ccc(B3OCC(C)(C)CO3)cc2)=O)cc1C#N)(=O)=O,0.0
49326,Cc1cc(OC)cc(C)c1S(N(C)Cc1cc(C(O)=O)no1)(=O)=O,0.0
49327,CC(CCN=c1c2ccccc2c2ccccc2[nH]1)n1ccnc1,1.0
49328,Cc1ccc(CCC[C@@H]2[C@H](C)N(OC3CCCCO3)C2=O)cc1,0.0
49329,C[C@H](c1nc2cnc3ccsc3c2n1C1CCN(CCC#N)CC1)O,0.0
49330,CC(C)CN1C[C@H](c2ccccc2F)C[C@H](N)C1=O,1.0
49331,CC(c1cccc(Nc2ncc(Cl)c(CCc3ccccc3CC(=N)O)n2)c1)N,0.0
49332,CC(=O)OC/C=C/C1CC(/C=C/COC(C)=O)O[Si](C(C)(C)C)(C(C)(C)C)O1,1.0
49333,c1ccc(N=C(Nc2ccc(Cl)c(S(N)(=O)=O)c2O)O)c(Cl)c1,0.0
49334,C1CCC2(O)C(C1)C(=S)N(c1ccc(Br)cc1F)C2=O,1.0
49335,CC(C)CN(c1ccc(F)cc1)S(c1ccc(F)cc1)(=O)=O,1.0
49336,CN(C)C1(Cc2ccccc2)CCNCC1,1.0
49337,COC(c1ccnc(Cc2cc3cc(Cl)cnc3c(CN=[N+]=[N-])c2)c1)=O,0.0
49338,c1ccc(-c2cnc(C(NCCc3nnc(CO)s3)=O)s2)cc1,0.0
49339,CCCCN=c1[nH]cc(C(C(F)(F)F)(C(F)(F)F)O)s1,1.0
49340,Cc1c(CCl)nc2c3c(ccn12)CCCC3,1.0
49341,C=CCC(CC=C)c1ccc(N=C(O)OC(C)(C)C)c2c1CN(C)C2=O,1.0
49342,Cc1cccc2c1C(=O)C(c1cccs1)S2=CC(O)=O,1.0
49343,CCOC(c1cn(C2CC2)c2c(cc(F)c3c2OCC[C@H]2C[C@@H](O)CN23)c1=O)=O,0.0
49344,CC(C)N1CCn2c(Cc3ccccc3-c3ccccc3)nc(=O)c(O)c2C1=O,0.0
49345,CC(c1cccc(OC)c1)N(C)C(C(c1cc(OC)c(OC)c(OC)c1)OC(C)=O)=O,1.0
49346,c1cc(C#N)c2c(c1)nc(-c1cc(-c3cnn(C4CCNCC4)c3)cnc1N)s2,0.0
49347,CC(C#N)c1cnn2cc(OC)cc(Br)c12,1.0
49348,Cc1ccc(N=C(O)OC(C)(C)C)cc1N=c1nc[nH]n1-c1cc(NC)ncn1,1.0
49349,COc1cc(CC(N2C=CC(=O)CC2c2ccccc2)=O)c(C#N)cc1OC,0.0
49350,CC(C)(CO)N=C(c1cccc(OC)c1OC)O,1.0
49351,CCCc1c(OCCCOc2ccc(C(C(=O)O)=O)cc2)ccc(C(=O)OC)c1O,0.0
49352,C1CCN(c2cccc3c(-c4cc[nH]c(=N)n4)c(-c4ccc(O)cc4)nn32)C1,1.0
49353,c1c(F)cc2c(c1OC1CN(C(=NC3CN(c4ncc(CO)cn4)C3)O)C1)ncs2,1.0
49354,Cc1c(-c2nnc3n2CCN(C(c2ccc(Cl)cc2Cl)=O)C3)ncs1,0.0
49355,Cn1ccc2cc3c(c(F)c21)CCCCC3=O,0.0
49356,c1ccc(NS(c2ccc(/C=C/C(=NO)O)cc2)(=O)=O)cc1,0.0
49357,CC1=CCCc2cc(Br)ccc21,0.0
49358,CCN1C2CCC1CC(c1ccnc3c(-c4ccc(N)c(O)c4)c(-c4ccncc4)nn13)C2,0.0
49359,Cc1ccc(S(n2cccc2C(c2ccc3ccccc3c2)=O)(=O)=O)cc1,0.0
49360,c1cc2c(cc1F)n(C1CC1)c(-c1cc(CN)nnc1)n2,0.0
49361,c1ccc(-c2c([N+]([O-])=O)cc(C(=O)O)cc2S(Cl)(=O)=O)cc1,0.0
49362,Cc1ccc(-c2cc(-c3ccnn3CC3CC3)cc(C(=O)O)c2)nc1,1.0
49363,Cc1c2c(-n3cncn3)nc(-c3ccc(Br)cc3)nn2c(C)n1,1.0
49364,c1ccc2c(c1)CCc1ccc(C#N)cc1S2(=O)=O,1.0
49365,Cn1c(OCC(F)(F)F)c(CSc2ncc(C(C(F)(F)F)=O)s2)c(C(F)(F)F)n1,1.0
49366,CC(CC(=O)OC)C(c1ccc2c(c1)CN=C(O)N2)=O,0.0
49367,C1CC(=O)N(Cc2ccc(-c3c4cc(-c5ccc(N6CCOCC6)cc5)[nH]c4ncn3)cc2C#N)C1,0.0
49368,COC(c1ccc(N2CCCCC2)c(Br)c1)=O,0.0
49369,c1cc2c(cc1C(=NO)O)CC(NS(c1ccc(Cl)cc1)(=O)=O)CN2,0.0
49370,Cc1cc(C(N(C)c2ccc(C(F)(F)F)cc2)=O)ccc1CN,0.0
49371,CS(Cc1cc(C(F)(F)F)cc(N)c1)(=O)=O,1.0
49372,CC(CC(=O)OC)C1([N+]([O-])=O)C2CC3C4CC5CC3C1C(C5)C4C2,1.0
49373,CCCCNS(CCCCn1c(COCC)nc2cnc3ccccc3c21)(=O)=O,0.0
49374,c1ccc(-n2c(=O)c(Cl)c(N)cn2)cc1,0.0
49375,Cc1cc(C(=O)OC)n(C)c1-c1ccc(OC)c(-c2ccc(S(N)(=O)=O)cc2)c1,0.0
49376,c1ccc(-c2cc(C(=O)O)ccc2C(C(=O)O)N)cc1,0.0
49377,CCCCCCc1cccc(-c2ncc(C(N3CCC(N(CC)CC)C3)=O)n2C)c1,0.0
49378,c1cc(F)ccc1Cc1cc2c(c(O)c(C(=NCCO)O)c(=O)n2C2CC2)nc1,0.0
49379,CCOC(COc1cc2c(c(O)c1)C(=O)CC1(CCCCC1)N2)=O,1.0
49380,c1cc(-n2c3c(c(N4CCOCC4)nc(C#N)n3)[nH]c2=N)ccc1Cl,0.0
49381,CCC(Cc1cccc(OC)c1)Br,0.0
49382,COc1ccc(CNc2cc(N3CCC[C@H]3CO)cnc2C(=NCc2ncccn2)O)cc1Cl,1.0
49383,c1c(C(F)(F)F)nc2c([N+]([O-])=O)cnn2c1C(F)(F)F,1.0
49384,CN=c1c(F)cc(F)c(NCc2ccccc2)[nH]1,1.0
49385,CC(C)(C)OC(=NC12CCC(C=Cc3c(C#N)nnc4ccc(OC)nc34)(CC1)OC2)O,0.0
49386,Cc1c(CN2CCN(c3[nH]c4cc(-c5ccco5)nn4c(=N)n3)CC2)c(C)on1,1.0
49387,c1cc2c(cc1-c1c3c(ccc4c3OCO4)cc(C(=O)O)c1C(=O)O)OCO2,1.0
49388,CN1CCN(c2cc(S(n3cc(C(F)F)c4ccc(F)cc43)(=O)=O)ccc2OC)CC1,0.0
49389,CC(C)(C)OC(n1ccc(C(c2cncnc2Cl)=O)c1)=O,1.0
49390,C[C@@H]1c2c(cc(-c3cccc4c3[nH]c(=NC(C)(C)C)n(CCCO)c4=O)[nH]2)C(O)=N1,0.0
49391,COc1ccc(O)c(-c2nc(-c3ccc(N)cn3)no2)c1,0.0
49392,CC(=O)Oc1cccc2c1OC(C)(C)C2,1.0
49393,COCCNCCOc1cc2c(cc1OC)c(O)ncn2,0.0
49394,CCCCCN=C(Cc1cc(Br)cc2c1OCO2)O,0.0
49395,CC(=NNc1ccc(NC(N(C)C)=S)cc1)O,1.0
49396,c1ccc2c(c1)c1c(Cc3ccnc(Cl)c3)c(F)cc(C(=O)O)c1[nH]2,1.0
49397,CCC(=O)OCOC(Nc1ccc(Cl)cc1)=O,0.0
49398,c1cc(Cl)ccc1C1CCNC(=O)c2c1cc(-c1ccncc1)s2,0.0
49399,CC(C)(C)OC(=NCc1c(-c2ccc(Cl)cc2)c2cc(C#N)ccc2c(=O)[nH]1)O,0.0
49400,COC(C1=CC=C[S]1c1ccn(CCOCc2ccccc2)n1)=O,1.0
49401,c1cc(N)c(N)cc1Sc1ccsc1,1.0
49402,CC(C)(c1cc(Br)c[n+]([O-])c1)O,1.0
49403,CCN(Cc1cc(=O)n2c(COS(C)(=O)=O)c(C)sc2n1)c1ccc(F)cc1,0.0
49404,CC[C@@H](c1nc2cccc(Cl)c2c(=O)n1C1CC1)Nc1c(-c2nnn(C)n2)c(N)ncn1,0.0
49405,C1CCC(Cc2nc(=O)c(O)c3n2CCN(C2CCC2)C3=O)(n2ccc3cccnc32)C1,0.0
49406,c1ccc(COc2ccc(C(c3cccc([N+]([O-])=O)c3)NC(=N)S)cc2)cc1,0.0
49407,CNS(N=C(c1cc(Cl)c(COc2ccc(Cl)c(Cl)c2)cc1F)O)(=O)=O,0.0
49408,COC1CC(C(Nc2ccc(Cl)cc2)=O)CNC1,0.0
49409,CC(C)(C)OC(N1CCC(CCc2ccccc2)(C(C(C)(C)CO)O)C1)=O,0.0
49410,C1C(c2cc(F)cc(F)c2F)CN=C1O,1.0
49411,CC1(c2ccccc2)C(=O)C=C(CC(c2ccsc2)SCCO)O1,1.0
49412,Cc1c2cc[nH]c2ccc1Nc1c(C#N)cnc(C)c1-c1ccc(CN2CCN(C)CC2)o1,1.0
49413,CCOC(=NC(Nc1cccc(F)c1C)SCC)O,1.0
49414,CS(NC1CCCC(Nc2cc(I)cc(Cl)n2)C1)(=O)=O,0.0
49415,C1Cc2cc3cc(C(NCCN)=O)c(=O)oc3c3c2N(C1)CCC3,0.0
49416,CS(Nc1cc(CNc2ccccc2C(=Nc2ccc3c(c2)OC(F)(F)O3)O)ccn1)(=O)=O,0.0
49417,C1=CC2=[N+](Cc3cnc(Cl)s3)C(=C[O-])C(=O)N2C=C1,0.0
