,Unnamed: 0,smiles,targets
35079,35079,COc1cc(C(F)(F)F)c2nc(C(N3CCC(N4CCOC4=O)CC3)=O)c(Cl)n2c1,0.0
35080,35080,CN(Cc1cccc(Cl)c1)c1ccc(C(N)=O)nc1,0.0
35082,35082,CNc1c2c(cc(Cl)n1)[nH]nc2I,0.0
35084,35084,C1Cc2cc(I)c(O)cc2C(O)=NC1,0.0
35093,35093,CCCC(OC(C1CCCC1)=O)OOC(Cl)=O,0.0
35094,35094,CCCN1c2c(nc(C34CCC(C(=O)O)(CC3)CC4)[nH]2)C2=NCCN2C1=O,0.0
35096,35096,Cc1c(C(F)(F)F)n(C)nc1OC(F)F,0.0
35097,35097,c1ccc2c(c1)ccc1c(C#N)cc(C(c3ccc(Cl)cc3)=O)n21,0.0
35098,35098,CN(C)CCc1ccc(-c2c(O)ccc3c2c2ccsc2c(O)n3)cc1,0.0
35099,35099,CN1C(=O)C2(c3cc(OC)ccc3CC23CCc2ccccc2CC3)N=C1S,0.0
35100,35100,CC(C)(C)OC(=NCc1ccc(-c2cc[nH]c(=N)c2N)cc1F)O,0.0
35102,35102,CC(C)(C)OC(=Nc1cccc(N=c2c(CNC)cnc(SC)[nH]2)c1)O,0.0
35105,35105,c1ccc2c(c1)C(C(N(CCCC(=O)O)CC1CNCC1Cc1cc(F)cc(F)c1)=O)CC(O)=N2,0.0
35106,35106,c1cc(Cl)c(Oc2cc(C#N)c(F)cc2N)c(F)c1CN=C(c1c(Cl)[nH]cn1)O,0.0
35107,35107,c1cc(F)ccc1/C=C/S(Nc1ccc(Cl)cc1)(=O)=O,0.0
35109,35109,C(Cn1ccnc1[N+]([O-])=O)C(CF)(CO)CO,0.0
35112,35112,Cc1ccc(C)c2c1C(=O)N(C1CCC(O)=NC1=O)C2=O,0.0
35115,35115,CS(=O)(=O)OCCCCCCCCCCCC#N,0.0
35119,35119,COc1ccc(-c2c(N=CO)c3ccccc3s2)cc1,0.0
35120,35120,COc1cccc(NC(=N)S)c1Cl,0.0
35121,35121,CCc1cc(-c2nc(-c3cc(C)c(CC(C)C)cn3)no2)cc(C)c1OC[C@H](CN=C(CO)O)O,0.0
35126,35126,CN(C)CCN1Cc2cc(/C=C/C(N(C)Cc3cc4ccccc4n3C)=O)cnc2N=C1O,0.0
35129,35129,CCN1CCN(C(N(Cc2ccc(-c3nnc(C(F)(F)F)o3)cn2)c2ccc(Cl)cc2)=O)CC1,0.0
35130,35130,CCc1cc(F)ccc1COc1ccnn1-c1cc(C(=O)O)ccn1,0.0
35131,35131,CC(CC1=C(Br)C(=O)c2ccccc2C1=O)C(=O)O,0.0
35132,35132,CC(C)c1c2c(c(=O)n3c(n2)CNCC3)n(C)n1,0.0
35133,35133,CC(=O)OC1CC(c2ccc(Br)s2)CC1(F)F,0.0
35135,35135,COc1ccc2c(c1)C(=CCN)C(Cc1ccccc1)C2,0.0
35136,35136,Cc1cc(C#N)c(F)cc1-c1cc(N=C(C)O)cc2ncnn12,0.0
35139,35139,CC(C)(C)OC(=NCc1cccc(-c2cc(CCOS(C)(=O)=O)cc3ccoc32)c1)O,0.0
35142,35142,C[C@@H](c1cccc(-c2ccc3cnn(-c4cccc(C(O)=O)n4)c3c2)n1)N,0.0
35143,35143,C1CCN(C(Cc2ccc(Cl)cc2)=O)CC1,0.0
35144,35144,COC(c1ccc(C(F)F)cc1N)=O,0.0
35151,35151,Cc1ccc(-c2nc(C)n(CCC(C)(C)NCC(c3cc(O)cc4c3OCC(O)=N4)O)n2)cc1,0.0
35152,35152,c1ccc(CCN=CO)c(CCc2ccc(Br)cc2)c1,0.0
35153,35153,CCCN(CCC)C1Cc2cc3c(cc2C1)C(=O)N(Cc1ccc(OC(F)(F)F)cc1)C3=O,0.0
35159,35159,CS(c1ccccc1-c1cc2cccc(F)c2nc1CN)(=O)=O,0.0
35160,35160,c1ccc(Cc2c(-c3cccc(O)c3)c3nccc(C(F)(F)F)n3n2)cc1,0.0
35161,35161,CC(N1CCC=C1c1cc2c(cc1Oc1ccc(S(C)(=O)=O)cc1)nc(-c1ccccn1)[nH]2)=O,0.0
35162,35162,c1c(C(F)(F)F)cc2c(c1Br)[nH]nn2,0.0
35163,35163,Cc1cc2c(cc(C#N)cc2OS(C(F)(F)F)(=O)=O)o1,0.0
35164,35164,C[C@@H]1COC(C)CN1C(c1cc(OC)c2nc(Br)nn2c1)=O,0.0
35165,35165,CCOC(c1cc2ccc(C(C)F)nc2nc1C(F)(F)F)=O,0.0
35166,35166,C1Cc2c(nc(CCC(=O)O)nc2O)NC1,0.0
35169,35169,c1cc2c(cc1S(N)(=O)=O)COC2=O,0.0
35170,35170,COc1cc(C(F)(F)F)cc(SC)c1C(=NC1CCCC1N1CCC(F)C1)O,0.0
35172,35172,c1c(C#N)c(N)c(C#N)cc1C(F)(F)F,0.0
35173,35173,CN(CCC(=O)O)C(c1ccc(NC(C2CCCCC2)c2nc3ccc(OC)cc3n2C)cc1)=O,0.0
35177,35177,C(c1c(-c2cc3c(c4c(cccc4S(C)(=O)=O)[nH]3)nc2)n(C)nn1)([2H])([2H])[2H],0.0
35182,35182,Cc1cc(-c2conc2C)cc(Nc2cccnc2C#N)n1,0.0
35186,35186,CC(C)(C)[Si](C)(C)OC1CN=C(O)C12CCCNC2,0.0
35188,35188,COCCOc1c(C(=N[C@H]2CC[C@H](C(F)(F)F)CC2)O)cc(N)c(N)n1,0.0
35189,35189,CS(Nc1ccc(C(CBr)=O)cc1Sc1ccc(F)cc1F)(=O)=O,0.0
35191,35191,c1ccc(C2=Nc3cccnc3Nc3cc(Cl)ccc32)cc1,0.0
35193,35193,c1ccc(C(CCCc2cnc[nH]2)c2ccccc2)cc1,0.0
35195,35195,COc1ccc(CN2CC3(C(=O)O)CC3C2=O)c(OC)c1,0.0
35196,35196,COC=C1CCc2c1ccc(F)c2C#N,0.0
35199,35199,CN1C(=O)C2(C3CCC(F)(F)CC3Oc3ccc(Br)cc32)NC1=N,0.0
35201,35201,c1cc(Br)c(C(Nc2ccc(Cl)cc2)=O)cc1C(=N)O,0.0
35202,35202,CC1(C)CC2CCCN=C3C=CC=C(N3)S(=O)(=O)N=C(O)c3ccc(-n4ccc(O)n4)nc3N1C2,0.0
35203,35203,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43COC)[C@@H]1CC[C@@H]2O,0.0
35204,35204,CN(CCCCO)C(=O)OCc1ccccc1,0.0
35206,35206,c1cc2c(cc1S(CC(=O)O)(=O)=O)nc(-c1ccc(Cl)s1)[nH]2,0.0
35207,35207,CS(N1CCc2cc(OCCCC3CCN(C#N)CC3)ccc2C1)(=O)=O,0.0
35209,35209,C1CCC(c2n[nH]c(=Nc3ccc4c(cc(Nc5c[nH]nc5)cn4)n3)s2)C1,0.0
35211,35211,COc1ccc2c(c3ccsc3c(O)n2)c1-c1ccc(CCN)cc1,0.0
35212,35212,c1ccc2c(c1)ccc1c(C#N)cc(C(c3ccc(F)cc3)O)n21,0.0
35217,35217,CCn1c2ccccc2n(CCCN2CCC3(CCc4ccccc43)CC2)c1=O,0.0
35218,35218,c1cc(OC(F)(F)F)ccc1-c1ncon1,0.0
35221,35221,CCCC1(C(c2cc(Cl)c(Cl)c(F)c2)=O)CCCN1,0.0
35222,35222,c1cnccc1-c1cc(C(=N)O)c(C2CCNCC2)[nH]1,0.0
35224,35224,CN1c2c(cccn2)CCC(N=[N+]=[N-])C1=O,0.0
35225,35225,Cc1c(O)c(C(NCC(=O)O)=O)nc(Cc2cnc(-c3ccc(C(C)(C)C)cc3)s2)n1,0.0
35226,35226,CC1(C)C(O)=NC(=O)N1c1nc2c(s1)CCOc1ccccc1-2,0.0
35231,35231,c1c(C#N)c(F)c(C(CBr)=O)cc1F,0.0
35232,35232,CN=C(c1c(C(Nc2ccc(NC(c3c(F)cccc3F)=O)cc2)=O)[nH]cn1)O,0.0
35236,35236,c1ccc(Oc2ccc(Oc3c(C(N)=O)cc(NC4CCN(C#N)C4)cn3)cc2)cc1,0.0
35239,35239,c1ccc(CCCNc2cc[nH]c(=N)c2C#N)cc1,0.0
35240,35240,c1cc(I)c(O)cc1Cl,0.0
35241,35241,C[C@H]1c2cccc(S(C)(=O)=O)c2CCN1C(Cc1c(Cl)ccc(C(=O)OC)c1Cl)=O,0.0
35242,35242,CS(c1ccc(Oc2cc(C#N)cc(F)c2)c2c1C(=O)CCC2)(=O)=O,0.0
35251,35251,CC(c1c2ccc(C(=O)O)cc2n(CC(=O)OC(C)(C)C)n1)=O,0.0
35252,35252,CCCCOC(c1cc(C(NCC)=O)c(O)nc1)=O,0.0
35254,35254,COc1c(Br)ccc(C2=NOCC(c3ccc(F)c(C(F)(F)F)c3)N2)n1,0.0
35255,35255,CC(C)(C)OC(N1C[C@H]1COc1cc(Br)cnc1)=O,0.0
35256,35256,CC(C)(C)OC(N1CC(N)CCC1CO)=O,0.0
35257,35257,CCOc1cc(C=O)ccc1C(F)(F)F,0.0
35258,35258,C[C@@H](c1ccc(F)cc1)N=C(c1cc(C#N)cnc1NCCOc1ccc2c(c1)cnc(=NC)[nH]2)O,0.0
35261,35261,c1ccc(C(c2ccccc2)(c2ccccc2)n2c3c(cc(Br)cn3)n(CC=O)c2=O)cc1,0.0
35262,35262,c1cc(CNc2cc(Br)ccc2N)c(Cl)nc1,0.0
35263,35263,c1cc2c(cc1Br)C(=O)CC1(CCC(O)CC1)O2,0.0
35264,35264,CCc1coc(CSc2nc3c(c(=O)n(C)c(=O)n3C)n2Cc2cccc(OC(F)(F)F)c2)n1,0.0
35265,35265,C=CCc1c(-n2c(=O)cc(C(F)(F)F)n(C)c2=O)c(F)cc(Br)c1O,0.0
35266,35266,C(c1cn(-c2cnc(C(F)(F)F)s2)nc1Cl)N,0.0
35268,35268,Cc1nccn1-c1ccc(Nc2nc3c(c(Cc4ccccc4)n2)CN(C)CC3)cc1,0.0
35269,35269,CCCc1c2c(c(=O)[nH]c(-c3cc(S(Cl)(=O)=O)ccc3O)n2)n(C)n1,0.0
35273,35273,COC(c1cc2cc(NS(C)(=O)=O)cnc2s1)=O,0.0
35275,35275,CC1Cc2c(ccc3c2c(C(NC)=O)c(-c2ccc(F)cc2)o3)O1,0.0
35276,35276,CS(N[C@H]1CCN(S(c2cccc3cncc(Cl)c32)(=O)=O)C1)(=O)=O,0.0
35279,35279,C(CCOc1ccc2c(n1)NC(O)=NCC2)CN1CCN(c2cccc3ccc(F)cc32)CC1,0.0
35282,35282,CC1(C)C(C)(C)OB(c2cc(CC#N)sc2)O1,0.0
35287,35287,COC(CCCCCc1cccc(CO)c1)=O,0.0
35290,35290,CCOc1c(CCC(=O)O)cn(Cc2cccc(OCCn3c(=O)c4ccccc4cn3)c2)n1,0.0
35293,35293,CC(C)OCCOc1c(C#N)cc(Cl)c(Oc2ccc3c(c2)COB3O)n1,0.0
35294,35294,CC(C)(C)OC(n1cc(-c2ncc3c(n2)N2CCOCC2CN3)c2ccc(OC)cc21)=O,0.0
35295,35295,CC(C)(C)N=C(c1c[nH]c2c1nc(-c1c3ccc(Cl)cn3cn1)cn2)O,0.0
35296,35296,Cc1cc(CN=[N+]=[N-])cnc1OCC(F)F,0.0
35298,35298,c1ccc(-c2ccc3cccc-3o2)c(CCS(Nc2ccccc2S(N)(=O)=O)(=O)=O)c1,0.0
35299,35299,CC(c1ncc(Cn2ncc(=NC(c3c(-c4cccc(Cl)c4)oc(C)n3)=O)[nH]2)o1)=O,0.0
35306,35306,CCOC([C@H]1CN(C(=O)OC(C)(C)C)C[C@@H]1C(Nc1ccc(Cl)cc1)=O)=O,0.0
35308,35308,CCCc1cc(C(CC)=O)ccc1-c1cc(O)ccc1C,0.0
35311,35311,CC1(c2cc(Br)ccc2F)C(=O)N(C)CC(=N)N1,0.0
35315,35315,COc1cc2c3c(cccc3C(=O)N(O)C2=O)c1N1CCCCC1,0.0
35316,35316,Cc1cccc(/C=C/c2nc(COc3ccc(CCCCn4ccnc4CC(CO)O)cc3)co2)c1,0.0
35318,35318,CN(c1cccc2cc(C(O)=O)[nH]c21)S(c1cccs1)(=O)=O,0.0
35321,35321,CCc1c(C(c2ccc(O)c(C#N)c2)O)n2ccccc2n1,0.0
35322,35322,CC(C)[C@@H](C(=O)OC)NS(c1ccc2c3ccc(C(=N)NO)cc3oc2c1)(=O)=O,0.0
35323,35323,c1cc(Br)oc1-c1c2c(C#N)nc(C(=NCC(=O)O)O)c(O)c2on1,0.0
35324,35324,c1c(F)c([N+]([O-])=O)cc([N+]([O-])=O)c1F,0.0
35326,35326,COCCOc1nc(N)c2c(n1)n(CC1CCOCC1)c(OC)n2,0.0
35328,35328,C#CCC(C(C)(C)C=O)O[Si](C)(C)C(C)(C)C,0.0
35329,35329,Cc1cc(C2(C#N)CC2)cnc1-n1c(C)c(C(N(C)c2cccnc2)=O)cn1,0.0
35330,35330,CCOC(c1cc2ccc(C(C)O)nc2nc1C(F)(F)F)=O,0.0
35331,35331,Cc1cc(=N)[nH]c(C)c1CN=C(c1cn(Cc2ccc3c(c2)cc(C2CC2)cn3)nc1C#N)O,0.0
35332,35332,CN(C)c1ccc2c(c1O)CCN(C(c1c3ccccc3nc(-c3ccc(F)cc3)n1)=O)C2,0.0
35333,35333,COc1cn(-c2cccc(C(F)(F)F)c2)ncc1=O,0.0
35334,35334,C1CCC2(CC1)NC(=O)c1c(Cl)cc(Nc3cc[nH]c(=N)c3)c(=O)n12,0.0
35335,35335,COc1ccc(C(=O)OC)c(CCC2CCC(C(=O)OC)CN2)n1,0.0
35337,35337,CCN=C(c1c2cc(C=O)c(N3C[C@H](C)O[C@H](C)C3)c(F)c2on1)O,0.0
35338,35338,c1ccc(COc2cc3c(cn2)oc(-c2ccc(F)cc2)c3C(O)=O)cc1,0.0
35342,35342,COc1ccc(-n2cnnn2)cc1C(N1CCC(CCO)(c2ccccc2)C1)=O,0.0
35345,35345,CN(C(c1cccc2c1CCCC2)=O)C1(C(=O)O)Cc2ccccc2C1,0.0
35346,35346,COC(c1c(O)c2ccn(Cc3ccccc3)c(=O)c2c(I)n1)=O,0.0
35348,35348,CNC(c1cc2c(ncc(CCc3cc(OC)cc(OC)c3)n2)[nH]1)=O,0.0
35349,35349,CS(N1CCc2c1ccnc2Cl)(=O)=O,0.0
35352,35352,c1cc(N)cc(Oc2ccc3c(c2)B(O)OC3)c1,0.0
35357,35357,COC(c1c(Cl)c(=N)[nH]c(SC)n1)=O,0.0
35363,35363,CNCc1cc2cc(COc3ccccc3CC(=O)O)cc(-c3cccc(CN)c3)c2o1,0.0
35364,35364,Cc1cc(OCCc2c(C)oc(-c3ccccc3)n2)ccc1OCC(=O)O,0.0
35367,35367,Cc1c(F)c(C(=O)OC)cc(F)c1[N+]([O-])=O,0.0
35368,35368,c1cc(N2CCC(F)(F)C2)nc2ccc(Cl)c(C(=NCC3(O)CCC(F)(F)CC3)O)c12,0.0
35372,35372,c1cc(-n2cnnn2)ccc1CC(N1CCC(CCc2ccc(F)c(C#N)c2)(N)CC1)=O,0.0
35373,35373,COC(c1cc2ccc3c(c2s1)nc(Cl)s3)=O,0.0
35374,35374,CC(C)c1ccc(C(N2CCC(c3nc(-c4ccc(OC)c(OC)c4)no3)CC2)=O)cc1,0.0
35377,35377,CCc1c2c(ccc1Cl)OC(C(F)(F)F)C(C(O)=O)=C2,0.0
35379,35379,c1cc(F)c2c(c1)NC(c1c(O)ccc(Cl)n1)C2,0.0
35380,35380,CCCC(=O)OC(C)/C=C(\C)CCC=C(C)C,0.0
35381,35381,CN1c2c3c(nn2CCC(NC(c2nc(Cc4ccccc4)[nH]n2)=O)C1=O)CCCC3,0.0
35382,35382,CCS(NCc1ccc(C(C)(C)C(=O)O)cc1F)(=O)=O,0.0
35383,35383,CC(C)(c1ccc(Cl)c(OC)c1)c1nnc(S)n1-c1ccc(F)cc1,0.0
35384,35384,COc1cc(N)cc(OCCOCCn2cc(C(=O)OC)cn2)c1,0.0
35388,35388,CCOC(CC1CN(c2nc3c(C#N)c(C)c(-c4ccccc4)c(F)c3o2)C1)=O,0.0
35389,35389,CC(C)n1c(=O)c2cc(CSC)ccc2c(Br)n1,0.0
35390,35390,c1ccc(C(c2ccc3c(c2)CC(C(=NCCO)O)C3)=O)cc1,0.0
35391,35391,CCOC(c1cc(Cl)nn2cc(-c3ccc(C(F)(F)F)cc3)nc12)=O,0.0
35395,35395,c1ccc(-c2cc3ccc(Cl)cn3n2)cc1,0.0
35397,35397,CC1(N)CCN(c2cccc3ccc(-c4cnc5cc(OCCO)ccn45)nc32)CC1,0.0
35399,35399,CCN1CCC2(CCN(CCc3ccc(NC(c4ccc(N)c([N+]([O-])=O)c4)=O)cc3)C2)C1,0.0
35400,35400,CCOCc1nc2c(c3ccccc3[nH]c2=N)n1NCCCN=C(C(C)C)O,0.0
35401,35401,COc1cc(OCC(=O)O)c(Cl)cc1C=O,0.0
35406,35406,CN(C)c1cc(Cl)ccc1C(=Nc1ccc(OCCn2c(N)ccn2)nc1)O,0.0
35409,35409,COc1ccc(-n2cnnn2)cc1C(N1CC[C@](CCO)(c2ccc(Cl)c(Cl)c2)C1)=O,0.0
35410,35410,COc1ccc(NS(c2ccc(C(F)(F)F)cc2N)(=O)=O)c2c1cccn2,0.0
35413,35413,CC1(C)C(C)(C)OB(c2cccc(C(CBr)=O)c2)O1,0.0
35414,35414,COc1cc(C(C2CCOCC2)O)cc(OC)c1,0.0
35416,35416,CC=C(C)COC1CN(C(/C=C/c2cc3c(nc2)N=C(O)CC3)=O)C1,0.0
35417,35417,CCCC(c1c2c(nn1C)N(c1c(C)cc(C)cc1C)CCC2)=O,0.0
35419,35419,C[C@H](Cc1ccc(Nc2cc(Cl)c(C(F)(F)F)cc2N)cc1)O,0.0
35423,35423,COc1c2c(c(Cc3ccc4c(c3)NCCC4)cc1[C@H]1[C@H](O)[C@@H](O)[C@H](F)[C@@H](CO)O1)OCC2,0.0
35426,35426,CC(C)(C)OC(=NC1CCNc2ccccc2C1)O,0.0
35429,35429,CC(C(=NCCCCn1cnc2c1c1ccccc1[nH]c2=N)O)Oc1ccccc1,0.0
35430,35430,CC(N(C)c1cccc(OC)c1CCN1CCC(n2ccc3ccc(C(=N)O)cc32)CC1)=O,0.0
35432,35432,COc1ccc(-c2nc(=O)[nH]n2-c2ccc(OC)nc2)cc1,0.0
35434,35434,CCN1c2ccccc2OC[C@H](N=C(O)OC(C)(C)C)C1=O,0.0
35435,35435,CCCC(c1ccc(C(c2ccccc2)O)cc1)n1ccnc1,0.0
35436,35436,c1cc(C(CBr)=O)c2c(c1)nns2,0.0
35439,35439,COCC(C(c1cccc(OC(F)F)c1)=O)Nc1ccc(Cl)cc1,0.0
35440,35440,Cc1cc(S(c2cccnc2)(=O)=O)ccc1Br,0.0
35441,35441,Cn1c(=O)c2ccc(-c3cnc(N4CCOCC4)nc3)cc2n1Cc1cc(CO)ccc1OC(F)F,0.0
35444,35444,CC(C)Oc1cc(CC(=O)O)c(F)cc1Cl,0.0
35446,35446,CN(c1cccc2cc(-c3nncs3)[nH]c21)S(c1cccs1)(=O)=O,0.0
35449,35449,CN(C)C(N1CC2CC(CC3CCCCC3)(N)CC2C1)=O,0.0
35451,35451,Cc1ccc(-c2c(COc3ccc(C(=NC4(C)CCOCC4)O)cn3)c(C)on2)cn1,0.0
35453,35453,CCCC(=O)Oc1cccc2c1c(=O)cc(C(O)=O)o2,0.0
35455,35455,CC(C)Oc1cc2c(cc1N=c1c3cc(Br)[nH]c3[nH]cn1)cn[nH]2,0.0
35464,35464,CC1(C)C(=O)N(C)C(=N)N[C@]1(C)c1cc(NC2CCc3cc(Cl)cnc32)ccc1F,0.0
35465,35465,Cc1c(-c2ccccc2)cccc1NC(c1ncc(CNCCO)o1)=O,0.0
35468,35468,c1cc(Nc2ccnc3c2c(C(F)(F)F)c[nH]3)c(F)cc1N,0.0
35470,35470,CC(c1nc(CO[Si](C)(C)C(C)(C)C)co1)=O,0.0
35471,35471,c1cc(CCO)cc(Nc2ncc(Cl)c(=Nc3cccc(O)c3)[nH]2)c1,0.0
35475,35475,COc1cccc2c1[nH]c(C(N)=S)nc2=NC1CCC(F)(F)CC1,0.0
35482,35482,c1cc2c(NN)ccc(Br)c2nc1,0.0
35484,35484,CCc1nc2cc(OC)ccc2c(=O)n1-c1ccc(Cl)cc1,0.0
35486,35486,CCn1c(=O)ccc(-n2cncn2)c1-c1c(F)cc(F)cc1F,0.0
35487,35487,CC(C)(C)OC(N1CC[C@@H]1COc1cc(-c2cccc(CCCO)c2)cnc1)=O,0.0
35490,35490,CS(c1nccc(-c2c3cc(Br)ccc3n(C3CCCCO3)n2)n1)(=O)=O,0.0
35492,35492,C1CCN(S(c2cc(-c3ccc4c(c3)c(-c3ccncc3)ccn4)cnc2N)(=O)=O)CC1,0.0
35495,35495,CC(=Nc1ccc(CN(C(C=C(C(=O)OC)O)=O)OC)cc1)O,0.0
35496,35496,CS(NCC(c1nnc2ccc(-c3ccc(OC(F)(F)F)cc3)cn21)(F)F)(=O)=O,0.0
35497,35497,c1cc(C[C@@H](CN=c2[nH]nc(-c3cc4c(Cl)cncc4s3)s2)N)cc(C(F)(F)F)c1,0.0
35498,35498,CCN(CC)C(c1ccc(/C=C/c2cc(-c3cc(C(=N)O)c(N4CCNCC4)[nH]3)ccn2)cc1)=O,0.0
35500,35500,COc1cc(CO)cc2c1OC(c1ccc(OC)nc1)CO2,0.0
35501,35501,Cc1c(N)cn(C(C)(C)c2ncn(C)n2)n1,0.0
35504,35504,c1ccc(COCCCS(c2ccc(C(=CC3CCCC3)CO)cc2)(=O)=O)cc1,0.0
35505,35505,Cc1c(Cn2c3cc(N4CCOCC4)cc(B(O)O)c3nc2C(F)(F)F)cccc1Cl,0.0
35506,35506,c1ccc(S(C(F)(F)F)(=O)=O)c(-c2ccc(N)c(N)c2)c1,0.0
35507,35507,CCOC(c1cc2c(nc1C)C(Cc1ccccc1)CCC2)=O,0.0
35508,35508,CCSc1c(-c2nc3cc(C(F)(F)F)cnc3n2C)cc(Cl)nn1,0.0
35509,35509,COc1ccc(-c2c(Cl)c(Cl)cc(C(Cl)=O)n2)cc1,0.0
35510,35510,Cc1cnc2c(S(C)(=O)=O)nc(N3C[C@@H](F)[C@H](N=C(O)OC(C)(C)C)C3)cn12,0.0
35517,35517,COCCOc1cc(CCl)ccc1Br,0.0
35518,35518,c1c(Br)cc(Cl)c2c1C(O)C(CN)O2,0.0
35519,35519,CCCCNc1ccc(Nc2ncc(Br)c(=NCCc3cnc[nH]3)[nH]2)cc1,0.0
35520,35520,CCCC(=O)O[C@@]1(C#Cc2cccc(C)c2)CCC[C@@H]2[C@H]1CCN2C(=O)OC,0.0
35522,35522,CC(c1ccc(C2(C#N)CC2)cc1)N=C(Cn1cnc2cccc(C#N)c21)O,0.0
35525,35525,Cc1cc(Oc2ccnc3cc(OCC(CO)O)c(OC)cc32)c(-c2cccc(C)n2)nc1C,0.0
35532,35532,c1ccc(S(Cc2nc(-c3ccco3)n[nH]2)(=O)=O)cc1,0.0
35533,35533,Cc1c(Br)ccc(OC)c1C(=O)O,0.0
35536,35536,CC(C)Cc1c(C(=O)O)ccc2c1cnn2-c1c(Cl)c(N)ncn1,0.0
35538,35538,c1ccc2c(c1)C(O)=Nc1cc(C(=NCc3cnc(-c4ccc(N)cc4)s3)O)ccc1S2(=O)=O,0.0
35540,35540,CC(C)(C)OC(N1CC(C=O)CC(F)(F)C1)=O,0.0
35541,35541,CC(C)(C)OC(Nc1ccc(CCOc2ccc(CC(C(=O)O)OCCOC)cc2)cc1)=O,0.0
35543,35543,CCc1c(C)c(O)ccc1-c1n[nH]c(=N)o1,0.0
35544,35544,CCOc1ccc(NC(c2ccc3c(c2)CCC(N)C3)=O)cn1,0.0
35545,35545,CC(c1cccc(S(N2CCN3C[C@H](Oc4cnc(C5CC5)cn4)C[C@H]3C2)(=O)=O)c1)(F)F,0.0
35548,35548,CCOC(C(C)(Cc1cc(C)c(=N)[nH]c1)CSC(C)=O)=O,0.0
35551,35551,Cc1cnc(C)c2nc(CCc3ccc(O)c(N)n3)nn12,0.0
35552,35552,c1cc(OC(F)(F)F)ccc1N1CCC2(CCN=C(O)C2)C1=O,0.0
35553,35553,CN(C)c1ccc(-c2ccc(Br)cc2)c(CO)c1,0.0
35554,35554,c1ccn2c(c1)cc(C=O)c2N1CCCC1=O,0.0
35555,35555,C[C@@H]1CC[C@@H](Oc2c(C3CC3)c(C#N)ccn2)CN1C(c1ccccc1-n1nccn1)=O,0.0
35558,35558,Cc1ccc(C2(O)CCN(CCCCn3c(C)nc(Cl)c3Cl)CC2)cc1,0.0
35560,35560,CCCCCN1c2ccccc2C2(COc3ccc(F)cc32)C1=O,0.0
35562,35562,Cc1cc(S(Nc2cccc(-c3ccc(C(NCCO)=O)cc3)c2)(=O)=O)c(C)cc1Cl,0.0
35563,35563,c1cc(CBr)cc(NC(=N)O)c1,0.0
35568,35568,c1cc2c(cc1-c1c(C(F)(F)F)cnc(NC3CCOCC3)n1)C(=O)N(CC(=O)O)C2,0.0
35569,35569,CN=C(C(C(=O)OC)N(C)C(c1ccc(-c2ccc(COC)cc2)cc1)=O)O,0.0
35572,35572,C1CC(C(N2CCC(F)(F)C2)=O)n2c(nn(Cc3ccc(Cl)s3)c2=O)C1,0.0
35574,35574,Cn1cc(S(N)(=O)=O)c2ccc(S(C)(=O)=O)cc21,0.0
35575,35575,COc1ccc(NS(c2ccccc2N)(=O)=O)c2c1cccn2,0.0
35576,35576,Cc1c2c(Nc3ccc(Br)cc3)cncc2sc1C(O)=O,0.0
35578,35578,c1cc(I)ccc1C(NC1CCc2cc(S(N)(=O)=O)ccc21)=O,0.0
35580,35580,Cc1c(/C=C/C(c2nccs2)=O)n(C)cn1,0.0
35582,35582,c1ccc(Oc2ccc(-c3c(C(N)=O)c4[nH]c5ccc(N)cc5n4n3)cc2)cc1,0.0
35586,35586,CC1(C)C(C)(C)OB(c2ccc(Cc3nc4c(cnn4C4CCOCC4)c(=O)n3C)cc2)O1,0.0
35588,35588,Cn1c2c(cn1)N=C(O)C(NC(c1nc(Cc3ccccc3)[nH]n1)=O)CC2,0.0
35590,35590,CCOC(c1cc2c(Cl)cncc2o1)=O,0.0
35591,35591,c1ccc(C(c2ccc(S(N3CCc4ccoc4C3)(=O)=O)cc2)=O)cc1,0.0
35592,35592,c1ccc2c(c1)C(O)=Nc1cc(C(=O)O)c(C(F)(F)F)cc1S2(=O)=O,0.0
35593,35593,CC(C)(C)OC(=NCc1ccc(Cl)cc1CN=C([C@@H]1CSCCN1)O)O,0.0
35594,35594,CN=C(Cc1c2ccc(Cl)cc2[nH]c1C(c1ccccc1)=O)O,0.0
35595,35595,COc1ccc(S(Nc2ccc(N3CCC(NC[C@@H](c4ccccc4)O)CC3)cc2)(=O)=O)cc1,0.0
35596,35596,CC(c1ccc(F)c(I)c1)C(=O)OC,0.0
35598,35598,CCN(CC)CCn1c2ccc(N=C(c3ccco3)N)cc2nc1Cc1ccc(OCC)cc1,0.0
35599,35599,Cc1ccc(OC)c(S(n2ccc3ccc(C(Nc4ccc(C(O)=O)cc4)=O)cc32)(=O)=O)c1,0.0
35601,35601,c1cc2c(O)nnc(-c3ccc(Br)cc3)n2c1,0.0
35605,35605,COc1ccc(CCl)cc1OC(F)(F)F,0.0
35607,35607,CC(c1nc2ccccc2c(=O)n1-c1ccccc1O)N1CCNCC1,0.0
35609,35609,Cc1cc(COC2CN(C(/C=C/c3cc4c(nc3)N=C(O)CC4)=O)C2)sc1,0.0
35610,35610,c1ccc2c(c1)c(OCc1nnc3ncc(-c4cccc([N+]([O-])=O)c4)nn13)ccn2,0.0
